,usuarioID,productID,Rating,timestamp
784,408,37,5.0,1355443200.0
785,1327,37,5.0,1337040000.0
786,3827,37,5.0,1345593600.0
787,935,37,4.0,1317945600.0
788,1452,37,4.0,1400025600.0
789,803,37,5.0,1330732800.0
790,4134,37,4.0,1323216000.0
791,911,37,4.0,1298505600.0
792,289,37,5.0,1340409600.0
793,1676,37,5.0,1373155200.0
794,275,37,5.0,1393977600.0
795,146,37,5.0,1366156800.0
796,4729,37,5.0,1363824000.0
797,3482,37,5.0,1375142400.0
798,4045,37,5.0,1329350400.0
799,1048,37,4.0,1340582400.0
800,1109,37,4.0,1375401600.0
801,4395,37,5.0,1333065600.0
802,406,37,1.0,1356652800.0
803,1345,37,4.0,1394064000.0
804,3637,37,4.0,1342483200.0
805,1681,37,5.0,1365120000.0
806,64,37,5.0,1382486400.0
807,3399,37,3.0,1382313600.0
808,2494,37,4.0,1378080000.0
809,1044,37,5.0,1394928000.0
810,3651,37,5.0,1389052800.0
811,4297,37,1.0,1327190400.0
812,2063,37,5.0,1353974400.0
813,2784,37,4.0,1360108800.0
814,4689,37,5.0,1400112000.0
815,3872,37,5.0,1315958400.0
816,4752,37,5.0,1381363200.0
817,2407,37,5.0,1404345600.0
818,1687,37,5.0,1392768000.0
819,3735,37,4.0,1363910400.0
820,1308,37,5.0,1386979200.0
821,4709,37,5.0,1400198400.0
822,3824,37,5.0,1360713600.0
823,4909,37,5.0,1391817600.0
824,2311,37,5.0,1390262400.0
825,2,37,4.0,1359676800.0
826,3265,37,5.0,1389312000.0
827,3093,37,4.0,1375833600.0
828,2546,37,5.0,1357776000.0
829,3918,37,4.0,1380844800.0
830,2126,37,4.0,1365379200.0
831,3468,37,5.0,1394668800.0
832,1826,37,5.0,1347062400.0
833,520,37,5.0,1398556800.0
834,4392,37,4.0,1344038400.0
835,2233,37,4.0,1295395200.0
836,2028,37,4.0,1356739200.0
837,3274,37,5.0,1359072000.0
838,2371,37,5.0,1305590400.0
839,3424,37,5.0,1360022400.0
840,3951,37,4.0,1364428800.0
841,4846,37,5.0,1367107200.0
842,3863,37,3.0,1347667200.0
843,740,37,4.0,1350259200.0
844,168,37,2.0,1360281600.0
845,1225,37,4.0,1330992000.0
846,1189,37,4.0,1332374400.0
847,1554,37,5.0,1379808000.0
848,1312,37,5.0,1358035200.0
849,245,37,5.0,1360972800.0
850,3621,37,5.0,1356307200.0
851,284,37,5.0,1321833600.0
852,3454,37,5.0,1372118400.0
853,1000,37,5.0,1384041600.0
854,2319,37,5.0,1324166400.0
855,3306,37,5.0,1365465600.0
856,4260,37,5.0,1358812800.0
857,3004,37,4.0,1203379200.0
858,1954,37,5.0,1285459200.0
859,290,37,5.0,1387670400.0
860,4851,37,5.0,1346803200.0
861,2140,37,5.0,1355788800.0
862,165,37,4.0,1365811200.0
863,4849,37,5.0,1393632000.0
864,2150,37,5.0,1372377600.0
865,3426,37,5.0,1362355200.0
866,4824,37,4.0,1321401600.0
867,3561,37,3.0,1365724800.0
868,1968,37,4.0,1295654400.0
869,3548,37,5.0,1363910400.0
870,2059,37,4.0,1386547200.0
871,4911,37,5.0,1389830400.0
872,4216,37,4.0,1292371200.0
873,850,37,3.0,1391990400.0
874,4386,37,5.0,1386028800.0
875,1517,37,3.0,1344729600.0
876,2514,37,5.0,1312761600.0
877,388,37,5.0,1289779200.0
878,1715,37,3.0,1393372800.0
879,3533,37,4.0,1344988800.0
880,348,37,4.0,1287273600.0
881,2966,37,5.0,1383696000.0
882,3870,37,4.0,1356912000.0
883,4703,37,5.0,1356566400.0
884,277,37,3.0,1321056000.0
885,4904,37,5.0,1385164800.0
886,3950,37,5.0,1363478400.0
887,4214,37,5.0,1363996800.0
888,1924,37,3.0,1301356800.0
889,71,37,3.0,1358640000.0
890,84,37,5.0,1360627200.0
891,223,37,1.0,1360713600.0
892,645,37,5.0,1387929600.0
893,1407,37,4.0,1361491200.0
894,942,37,5.0,1364083200.0
895,1568,37,4.0,1381622400.0
896,1035,37,5.0,1378857600.0
897,2252,37,3.0,1377734400.0
898,2092,37,2.0,1291507200.0
899,1988,37,5.0,1353801600.0
900,3853,37,5.0,1394841600.0
901,3601,37,5.0,1377043200.0
902,3110,37,5.0,1296432000.0
903,4893,37,5.0,1368489600.0
904,2241,37,5.0,1395705600.0
905,920,37,5.0,1397347200.0
906,2103,37,5.0,1360108800.0
907,1717,37,5.0,1389052800.0
908,506,37,5.0,1325203200.0
909,3922,37,4.0,1380326400.0
910,3034,37,5.0,1356566400.0
911,375,37,5.0,1318809600.0
912,1649,37,5.0,1382054400.0
913,3150,37,5.0,1358121600.0
914,4236,37,5.0,1294704000.0
915,721,37,2.0,1362960000.0
916,3902,37,5.0,1287100800.0
917,2927,37,5.0,1391040000.0
918,3857,37,5.0,1304553600.0
919,1337,37,5.0,1369785600.0
920,473,37,5.0,1367193600.0
921,1360,37,5.0,1352332800.0
922,3656,37,4.0,1366848000.0
923,682,37,5.0,1361750400.0
924,2492,37,5.0,1287792000.0
925,98,37,5.0,1374883200.0
926,2786,37,5.0,1302825600.0
927,844,37,5.0,1361059200.0
928,3191,37,5.0,1358035200.0
929,3481,37,5.0,1391990400.0
930,457,37,5.0,1323388800.0
931,2115,37,5.0,1359590400.0
932,1719,37,4.0,1333411200.0
933,4567,37,5.0,1403913600.0
934,3314,37,5.0,1360022400.0
935,4619,37,4.0,1363651200.0
936,3146,37,4.0,1360281600.0
937,4084,37,5.0,1372723200.0
938,525,37,5.0,1362700800.0
939,646,37,5.0,1297555200.0
940,2565,37,5.0,1374192000.0
941,2699,37,5.0,1289952000.0
942,2382,37,5.0,1377388800.0
943,1650,37,5.0,1381449600.0
944,2794,37,5.0,1353628800.0
945,689,37,4.0,1360972800.0
946,4352,37,4.0,1372809600.0
947,3396,37,5.0,1363737600.0
948,562,37,5.0,1392422400.0
949,989,37,5.0,1392768000.0
950,3249,37,4.0,1309564800.0
951,832,37,3.0,1341619200.0
952,1801,37,5.0,1393027200.0
953,3752,37,5.0,1359763200.0
954,1732,37,5.0,1321056000.0
955,4357,37,5.0,1377820800.0
956,3509,37,4.0,1383436800.0
957,1926,37,5.0,1318550400.0
958,3369,37,5.0,1306800000.0
959,3035,37,5.0,1339027200.0
960,2344,37,5.0,1393286400.0
961,2955,37,5.0,1323561600.0
962,1447,37,5.0,1391904000.0
963,3433,37,5.0,1314230400.0
964,644,37,5.0,1401062400.0
965,2290,37,5.0,1336694400.0
966,4725,37,4.0,1312588800.0
967,1887,37,5.0,1378598400.0
968,1427,37,5.0,1362787200.0
969,2680,37,5.0,1394496000.0
970,3016,37,4.0,1286236800.0
971,4005,37,4.0,1337040000.0
972,1268,37,5.0,1326499200.0
973,2405,37,4.0,1358035200.0
974,3142,37,5.0,1326067200.0
975,822,37,5.0,1338422400.0
976,2295,37,5.0,1361750400.0
977,35,37,4.0,1365552000.0
978,3359,37,5.0,1362700800.0
979,796,37,2.0,1356739200.0
980,1415,37,5.0,1286236800.0
981,1883,37,5.0,1365292800.0
982,2209,37,5.0,1351987200.0
983,2487,37,5.0,1357516800.0
984,2116,37,4.0,1359676800.0
985,1031,37,4.0,1377907200.0
986,3762,37,5.0,1359763200.0
987,4103,37,5.0,1287360000.0
988,4818,37,5.0,1359158400.0
989,2571,37,5.0,1378339200.0
990,3325,37,1.0,1323475200.0
991,773,37,5.0,1332201600.0
992,4010,37,5.0,1395792000.0
993,164,37,5.0,1294704000.0
994,597,37,4.0,1355356800.0
995,619,37,5.0,1371081600.0
996,4922,37,5.0,1354838400.0
997,163,37,5.0,1361577600.0
998,2609,37,5.0,1390003200.0
999,1338,37,5.0,1339545600.0
1000,4842,37,4.0,1378339200.0
1001,2449,37,5.0,1388620800.0
1002,2536,37,4.0,1292457600.0
1003,1667,37,3.0,1367193600.0
1004,2165,37,4.0,1388448000.0
1005,170,37,1.0,1357171200.0
1006,3237,37,5.0,1373760000.0
1007,4552,37,4.0,1376179200.0
1008,3833,37,5.0,1366588800.0
1009,4496,37,5.0,1327881600.0
1010,4316,37,5.0,1385251200.0
1011,919,37,5.0,1358121600.0
1012,2953,37,4.0,1358208000.0
1013,3882,37,4.0,1378598400.0
1014,4450,37,5.0,1356566400.0
1015,1819,37,5.0,1345939200.0
1016,4727,37,5.0,1360972800.0
1017,2193,37,5.0,1354060800.0
1018,901,37,4.0,1360886400.0
1019,966,37,5.0,1346284800.0
1020,2471,37,5.0,1332979200.0
1021,3908,37,5.0,1353024000.0
1022,118,37,5.0,1369872000.0
1023,515,37,5.0,1331769600.0
1024,4810,37,5.0,1283472000.0
1025,56,37,5.0,1384732800.0
1026,4542,37,5.0,1304208000.0
1027,1523,37,5.0,1378771200.0
1028,2940,37,5.0,1331424000.0
1029,3376,37,5.0,1384560000.0
1030,2394,37,5.0,1356048000.0
1031,488,37,5.0,1364774400.0
1032,230,37,4.0,1293667200.0
1033,2812,37,5.0,1365552000.0
1034,1757,37,5.0,1325116800.0
1035,1631,37,5.0,1361059200.0
1036,2587,37,5.0,1326067200.0
1037,3395,37,5.0,1400025600.0
1038,1,37,5.0,1353888000.0
1039,3161,37,5.0,1348444800.0
1040,445,37,5.0,1335744000.0
1041,563,37,5.0,1361404800.0
1042,2589,37,5.0,1362873600.0
1043,180,37,5.0,1375833600.0
1044,4034,37,5.0,1378339200.0
1045,1779,37,5.0,1320883200.0
1046,345,37,5.0,1386115200.0
1047,4056,37,5.0,1311033600.0
1048,2503,37,5.0,1365379200.0
1049,4026,37,3.0,1354147200.0
1050,87,37,2.0,1285891200.0
1051,4420,37,5.0,1367712000.0
1052,4151,37,5.0,1370390400.0
1053,58,37,5.0,1358553600.0
1054,103,37,4.0,1371340800.0
1055,1015,37,5.0,1390435200.0
1056,1410,37,4.0,1334707200.0
1057,882,37,5.0,1391731200.0
1058,723,37,5.0,1331078400.0
1059,4102,37,5.0,1339200000.0
1060,336,37,5.0,1367193600.0
1061,1152,37,5.0,1363046400.0
1062,3527,37,5.0,1354924800.0
1063,1536,37,5.0,1379462400.0
1064,3475,37,5.0,1379116800.0
1065,1176,37,4.0,1355875200.0
1066,141,37,5.0,1333756800.0
1067,1433,37,5.0,1388707200.0
1068,3664,37,5.0,1387152000.0
1069,3294,37,4.0,1379203200.0
1070,369,37,4.0,1361750400.0
1071,3360,37,5.0,1361145600.0
1072,3459,37,5.0,1386547200.0
1073,2706,37,4.0,1379030400.0
1074,2428,37,5.0,1387324800.0
1075,1755,37,5.0,1386979200.0
1076,847,37,5.0,1386201600.0
1077,2617,37,5.0,1356652800.0
1078,68,37,5.0,1366416000.0
1079,2187,37,5.0,1320883200.0
1080,2847,37,1.0,1303689600.0
1081,1079,37,5.0,1377907200.0
1082,3190,37,5.0,1331424000.0
1083,2383,37,5.0,1384041600.0
1084,587,37,5.0,1353283200.0
1085,4253,37,5.0,1370044800.0
1086,380,37,5.0,1382313600.0
1087,1718,37,4.0,1399939200.0
1088,759,37,5.0,1356652800.0
1089,3077,37,4.0,1356048000.0
1090,410,37,4.0,1357344000.0
1091,44,37,4.0,1379289600.0
1092,1998,37,2.0,1326672000.0
1093,4104,37,5.0,1382659200.0
1094,4541,37,4.0,1324771200.0
1095,249,37,5.0,1306022400.0
1096,1270,37,2.0,1322438400.0
1097,3810,37,5.0,1319328000.0
1098,3452,37,5.0,1339286400.0
1099,4642,37,1.0,1315526400.0
1100,867,37,5.0,1364083200.0
1101,627,37,5.0,1336348800.0
1102,1077,37,5.0,1368921600.0
1103,2350,37,5.0,1328054400.0
1104,1866,37,5.0,1367452800.0
1105,958,37,3.0,1304208000.0
1106,2934,37,5.0,1374537600.0
1107,1128,37,1.0,1326585600.0
1108,1576,37,3.0,1292025600.0
1109,765,37,4.0,1341446400.0
1110,2517,37,3.0,1327708800.0
1111,368,37,5.0,1388188800.0
1112,3438,37,5.0,1337040000.0
1113,4157,37,3.0,1361664000.0
1114,4559,37,4.0,1212969600.0
1115,1449,37,4.0,1390089600.0
1116,387,37,4.0,1332028800.0
1117,227,37,5.0,1329955200.0
1118,3917,37,4.0,1329523200.0
1119,683,37,4.0,1292630400.0
1120,2752,37,5.0,1326240000.0
1121,2228,37,5.0,1329868800.0
1122,1504,37,4.0,1393113600.0
1123,2476,37,5.0,1377820800.0
1124,365,37,5.0,1322611200.0
1125,4683,37,5.0,1354406400.0
1126,4373,37,5.0,1395014400.0
1127,3571,37,4.0,1373500800.0
1128,1870,37,5.0,1374364800.0
1129,3624,37,5.0,1373673600.0
1130,2033,37,5.0,1389744000.0
1131,3530,37,3.0,1363305600.0
1132,1498,37,5.0,1388188800.0
1133,4847,37,4.0,1354147200.0
1134,2992,37,5.0,1382227200.0
1135,302,37,5.0,1341792000.0
1136,2984,37,5.0,1323993600.0
1137,1516,37,5.0,1329523200.0
1138,440,37,5.0,1395446400.0
1139,865,37,5.0,1383436800.0
1140,1229,37,5.0,1365552000.0
1141,2530,37,2.0,1389744000.0
1142,257,37,4.0,1376956800.0
1143,1129,37,5.0,1289865600.0
1144,3147,37,5.0,1380758400.0
1145,4144,37,4.0,1389830400.0
1146,3989,37,5.0,1390435200.0
1147,790,37,5.0,1358380800.0
1148,1355,37,2.0,1358380800.0
1149,899,37,5.0,1305417600.0
1150,3537,37,2.0,1370131200.0
1151,112,37,5.0,1337040000.0
1152,4203,37,5.0,1286841600.0
1153,2008,37,5.0,1316649600.0
1154,4828,37,5.0,1362441600.0
1155,2002,37,5.0,1325203200.0
1156,4419,37,5.0,1356393600.0
1157,4401,37,4.0,1284768000.0
1158,686,37,5.0,1386979200.0
1159,2937,37,5.0,1346889600.0
1160,2014,37,5.0,1390867200.0
1161,1823,37,4.0,1335225600.0
1162,4241,37,5.0,1394064000.0
1163,461,37,5.0,1355356800.0
1164,239,37,5.0,1392768000.0
1165,1727,37,5.0,1375747200.0
1166,3419,37,3.0,1331769600.0
1167,248,37,5.0,1374796800.0
1168,4848,37,5.0,1355616000.0
1169,1064,37,5.0,1340236800.0
1170,1377,37,5.0,1357603200.0
1171,4844,37,5.0,1401667200.0
1172,1635,37,3.0,1356566400.0
1173,777,37,5.0,1375228800.0
1174,4322,37,5.0,1402963200.0
1175,1245,37,5.0,1326412800.0
1176,2874,37,4.0,1365724800.0
1177,2690,37,4.0,1377907200.0
1178,4370,37,5.0,1397433600.0
1179,1071,37,4.0,1363219200.0
1180,2446,37,5.0,1396224000.0
1181,4410,37,4.0,1379030400.0
1182,2805,37,5.0,1394668800.0
1183,4462,37,5.0,1318377600.0
1184,1508,37,2.0,1283558400.0
1185,2869,37,4.0,1316822400.0
1186,4536,37,5.0,1352678400.0
1187,1232,37,5.0,1322870400.0
1188,1716,37,5.0,1308096000.0
1189,2659,37,5.0,1354406400.0
1190,2595,37,1.0,1307577600.0
1191,758,37,5.0,1355702400.0
1192,2278,37,5.0,1338076800.0
1193,1577,37,5.0,1376006400.0
1194,3665,37,5.0,1344470400.0
1195,1350,37,4.0,1368144000.0
1196,715,37,5.0,1343088000.0
1197,2347,37,5.0,1402790400.0
1198,1116,37,4.0,1376956800.0
1199,4072,37,4.0,1297468800.0
1200,2911,37,4.0,1377302400.0
1201,3160,37,5.0,1325203200.0
1202,4495,37,5.0,1394323200.0
1203,4047,37,4.0,1390435200.0
1204,4064,37,5.0,1284249600.0
1205,2676,37,5.0,1350777600.0
1206,4418,37,5.0,1360886400.0
1207,2076,37,5.0,1339027200.0
1208,3315,37,1.0,1354147200.0
1209,1994,37,5.0,1336262400.0
1210,3828,37,5.0,1361232000.0
1211,2709,37,4.0,1348185600.0
1212,2685,37,3.0,1395446400.0
1213,1929,37,5.0,1386547200.0
1214,1442,37,4.0,1341619200.0
1215,1903,37,5.0,1347926400.0
1216,3611,37,5.0,1363219200.0
1217,1881,37,5.0,1391990400.0
1218,136,37,5.0,1362528000.0
1219,3798,37,5.0,1366675200.0
1220,4497,37,5.0,1289347200.0
1221,2322,37,5.0,1392076800.0
1222,3578,37,2.0,1393545600.0
1223,767,37,3.0,1356739200.0
1224,4821,37,5.0,1324425600.0
1225,3464,37,5.0,1293840000.0
1226,3964,37,5.0,1370822400.0
1227,1098,37,4.0,1355097600.0
1228,897,37,5.0,1374624000.0
1229,2720,37,3.0,1389657600.0
1230,1909,37,1.0,1386547200.0
1231,3746,37,5.0,1349913600.0
1232,2050,37,5.0,1367452800.0
1233,367,38,4.0,1289174400.0
1234,4537,39,2.0,1348531200.0
1235,3284,39,5.0,1340841600.0
1236,3020,40,4.0,1294963200.0
1237,3378,40,5.0,1303084800.0
1238,193,40,2.0,1294272000.0
1239,4267,40,5.0,1305504000.0
1240,724,40,5.0,1291161600.0
1241,4107,40,5.0,1296518400.0
1242,4393,40,2.0,1295913600.0
1243,837,40,1.0,1377820800.0
1244,4018,40,3.0,1382745600.0
1245,4707,40,4.0,1313452800.0
1246,3786,40,1.0,1351209600.0
1247,2686,40,5.0,1291334400.0
1248,3313,40,2.0,1296172800.0
1249,3610,40,5.0,1302739200.0
1250,3957,40,5.0,1291766400.0
1251,2743,40,5.0,1293408000.0
1252,708,40,1.0,1374710400.0
1253,544,40,3.0,1290988800.0
1254,3567,40,3.0,1301184000.0
1255,4900,40,5.0,1297900800.0
1256,412,41,5.0,1359072000.0
1257,1434,41,5.0,1325721600.0
1258,590,41,1.0,1356566400.0
1259,1307,42,5.0,1386892800.0
1260,4008,43,5.0,1405641600.0
1261,3244,43,5.0,1392681600.0
1262,4264,43,5.0,1372723200.0
1263,895,43,2.0,1380067200.0
1264,361,43,5.0,1364774400.0
1265,231,44,5.0,1378339200.0
1266,1806,44,5.0,1362700800.0
1267,1987,45,3.0,1366329600.0
1268,3505,46,5.0,1297209600.0
1269,2819,46,2.0,1324252800.0
1270,910,46,1.0,1298332800.0
1271,2635,46,1.0,1290124800.0
1272,868,47,5.0,1340755200.0
1273,4668,47,5.0,1337299200.0
1274,3269,47,5.0,1395878400.0
1275,3228,48,1.0,1367193600.0
1276,3659,48,5.0,1372032000.0
1277,976,48,5.0,1388102400.0
1278,2403,48,5.0,1373500800.0
1279,2391,48,5.0,1369267200.0
1280,594,49,4.0,1377043200.0
1281,2795,50,2.0,1399507200.0
1282,1296,51,5.0,1376265600.0
1283,4674,51,5.0,1389052800.0
1284,2878,51,1.0,1403222400.0
1285,4201,51,1.0,1403395200.0
1286,1403,51,4.0,1396224000.0
1287,2122,51,1.0,1396051200.0
1288,4006,51,5.0,1397692800.0
1289,1413,51,5.0,1379289600.0
1290,485,51,5.0,1397174400.0
1291,2594,51,5.0,1385078400.0
1292,4348,51,5.0,1397174400.0
1293,2623,51,5.0,1383004800.0
1294,2485,51,5.0,1368230400.0
1295,3652,51,5.0,1375228800.0
1296,3835,51,1.0,1395619200.0
1297,2196,51,1.0,1392076800.0
1298,1519,51,5.0,1403222400.0
1299,4832,51,5.0,1394755200.0
1300,3584,51,4.0,1402790400.0
1301,278,51,1.0,1396569600.0
1302,3143,51,5.0,1396224000.0
1303,2201,51,4.0,1403136000.0
1304,3076,51,4.0,1381449600.0
1305,1515,52,1.0,1365033600.0
1306,737,52,1.0,1362960000.0
1307,509,52,1.0,1388275200.0
1308,2560,52,1.0,1354579200.0
1309,3385,52,5.0,1336003200.0
1310,2662,52,2.0,1327881600.0
1311,466,52,1.0,1388620800.0
1312,3972,52,3.0,1336435200.0
1313,1764,52,2.0,1356480000.0
1314,3149,52,5.0,1376524800.0
1315,2855,52,1.0,1387584000.0
1316,4645,52,5.0,1329264000.0
1317,3573,52,5.0,1390780800.0
1318,3760,52,5.0,1401321600.0
1319,3177,52,3.0,1325462400.0
1320,747,52,1.0,1391385600.0
1321,396,52,1.0,1332547200.0
1322,3451,52,1.0,1328486400.0
1323,2152,52,5.0,1380844800.0
1324,3583,52,5.0,1383868800.0
1325,1420,52,5.0,1360368000.0
1326,1373,52,1.0,1339891200.0
1327,2826,52,1.0,1369699200.0
1328,2408,52,5.0,1342310400.0
1329,1402,52,5.0,1391126400.0
1330,3774,52,5.0,1328745600.0
1331,3484,52,4.0,1330387200.0
1332,4740,52,4.0,1354320000.0
1333,1919,52,1.0,1323820800.0
1334,2511,52,3.0,1371686400.0
1335,2877,52,5.0,1402444800.0
1336,1548,52,5.0,1362441600.0
1337,4694,52,5.0,1393027200.0
1338,2334,52,5.0,1383091200.0
1339,1391,52,5.0,1332115200.0
1340,121,52,1.0,1374969600.0
1341,3444,52,1.0,1340150400.0
1342,4391,52,1.0,1371945600.0
1343,540,52,1.0,1370995200.0
1344,2716,52,2.0,1337817600.0
1345,1026,52,5.0,1385683200.0
1346,3310,52,2.0,1388448000.0
1347,2199,52,2.0,1369008000.0
1348,1697,52,4.0,1397001600.0
1349,809,52,1.0,1323734400.0
1350,2782,52,4.0,1325548800.0
1351,2472,52,5.0,1335052800.0
1352,641,52,5.0,1361923200.0
1353,1745,52,5.0,1358121600.0
1354,1280,52,5.0,1376697600.0
1355,2323,52,2.0,1368921600.0
1356,1125,52,5.0,1336953600.0
1357,1078,52,1.0,1327536000.0
1358,99,52,5.0,1344643200.0
1359,797,52,5.0,1403740800.0
1360,1459,52,5.0,1353542400.0
1361,335,52,5.0,1372723200.0
1362,2375,52,4.0,1322870400.0
1363,655,52,1.0,1388707200.0
1364,1660,52,5.0,1322524800.0
1365,4706,52,3.0,1336694400.0
1366,4540,52,5.0,1389916800.0
1367,2655,52,5.0,1356393600.0
1368,2035,52,5.0,1393632000.0
1369,1859,52,5.0,1329350400.0
1370,1540,52,5.0,1369612800.0
1371,1386,52,3.0,1374364800.0
1372,53,52,1.0,1358121600.0
1373,1563,52,2.0,1325548800.0
1374,91,52,5.0,1325548800.0
1375,3729,52,5.0,1396569600.0
1376,3943,52,4.0,1355788800.0
1377,127,52,4.0,1325376000.0
1378,4565,52,1.0,1332979200.0
1379,591,52,5.0,1338336000.0
1380,3873,52,2.0,1325635200.0
1381,760,52,5.0,1389312000.0
1382,2083,52,5.0,1368316800.0
1383,1215,52,5.0,1326326400.0
1384,4100,52,5.0,1346198400.0
1385,772,52,5.0,1330041600.0
1386,791,52,5.0,1355529600.0
1387,2804,52,2.0,1335830400.0
1388,4575,52,4.0,1330300800.0
1389,4227,52,1.0,1325894400.0
1390,1939,52,2.0,1327363200.0
1391,1052,52,5.0,1329350400.0
1392,3654,52,5.0,1322697600.0
1393,166,52,5.0,1356393600.0
1394,2605,52,1.0,1325289600.0
1395,2620,52,3.0,1362355200.0
1396,1451,52,5.0,1389052800.0
1397,4028,52,1.0,1371600000.0
1398,3622,52,1.0,1390003200.0
1399,3221,52,3.0,1400112000.0
1400,4294,52,5.0,1381276800.0
1401,252,52,4.0,1355875200.0
1402,4896,52,2.0,1397692800.0
1403,555,52,5.0,1401494400.0
1404,4070,52,1.0,1397865600.0
1405,631,52,1.0,1368748800.0
1406,2163,52,5.0,1323993600.0
1407,2274,52,5.0,1332633600.0
1408,1601,52,5.0,1362700800.0
1409,4332,52,5.0,1336694400.0
1410,4476,52,2.0,1397088000.0
1411,3779,52,1.0,1373241600.0
1412,2828,52,5.0,1381795200.0
1413,3992,52,5.0,1361577600.0
1414,2235,52,3.0,1332201600.0
1415,4240,52,3.0,1372896000.0
1416,4680,52,4.0,1404950400.0
1417,4225,52,5.0,1375574400.0
1418,4594,52,4.0,1331596800.0
1419,4282,52,2.0,1325289600.0
1420,1704,52,1.0,1392681600.0
1421,4295,52,1.0,1324944000.0
1422,2894,52,4.0,1366156800.0
1423,3198,52,5.0,1328313600.0
1424,2058,52,4.0,1393286400.0
1425,965,52,2.0,1389052800.0
1426,2066,52,5.0,1390953600.0
1427,3346,52,4.0,1360108800.0
1428,1250,52,3.0,1356480000.0
1429,2761,52,3.0,1328745600.0
1430,541,52,5.0,1356652800.0
1431,1311,52,5.0,1388707200.0
1432,1075,52,2.0,1324857600.0
1433,3552,52,5.0,1392940800.0
1434,4218,52,5.0,1334793600.0
1435,403,52,3.0,1326931200.0
1436,2715,52,3.0,1391990400.0
1437,2191,52,1.0,1326585600.0
1438,513,52,1.0,1344470400.0
1439,3707,52,5.0,1349222400.0
1440,638,52,4.0,1388275200.0
1441,1264,52,1.0,1387411200.0
1442,2552,52,4.0,1326931200.0
1443,1527,52,4.0,1323216000.0
1444,2769,52,4.0,1397347200.0
1445,1192,52,5.0,1329350400.0
1446,1616,52,1.0,1325548800.0
1447,185,52,2.0,1395705600.0
1448,2989,52,5.0,1370736000.0
1449,307,52,4.0,1386288000.0
1450,4785,52,5.0,1339804800.0
1451,4901,52,5.0,1398124800.0
1452,2668,52,5.0,1322784000.0
1453,3303,52,5.0,1358208000.0
1454,1728,52,5.0,1391126400.0
1455,517,52,1.0,1350086400.0
1456,2749,52,2.0,1351555200.0
1457,4722,52,4.0,1355529600.0
1458,3485,52,4.0,1380067200.0
1459,2282,52,5.0,1389744000.0
1460,2576,52,4.0,1324339200.0
1461,4124,52,5.0,1324339200.0
1462,521,52,5.0,1388620800.0
1463,2943,52,5.0,1331078400.0
1464,1062,52,1.0,1330387200.0
1465,4918,52,3.0,1354233600.0
1466,1066,52,5.0,1346284800.0
1467,2478,52,4.0,1324339200.0
1468,4720,52,5.0,1386115200.0
1469,3722,52,3.0,1379289600.0
1470,717,52,5.0,1328572800.0
1471,1747,52,3.0,1333497600.0
1472,3925,52,1.0,1350000000.0
1473,4890,52,5.0,1362614400.0
1474,650,52,1.0,1385856000.0
1475,732,52,5.0,1332201600.0
1476,3370,52,5.0,1324512000.0
1477,4125,52,2.0,1369872000.0
1478,734,52,4.0,1325376000.0
1479,4518,52,5.0,1323129600.0
1480,2102,52,2.0,1382313600.0
1481,3508,52,5.0,1397347200.0
1482,1101,52,5.0,1323129600.0
1483,4311,52,5.0,1353196800.0
1484,374,52,5.0,1322697600.0
1485,19,52,5.0,1382400000.0
1486,946,52,3.0,1386201600.0
1487,378,52,1.0,1324944000.0
1488,205,52,5.0,1390089600.0
1489,459,52,5.0,1371427200.0
1490,1033,52,4.0,1327795200.0
1491,3920,52,2.0,1325116800.0
1492,2998,52,5.0,1362528000.0
1493,593,52,4.0,1356912000.0
1494,263,52,3.0,1362009600.0
1495,3356,52,4.0,1364860800.0
1496,3796,52,2.0,1336608000.0
1497,841,52,5.0,1326931200.0
1498,125,52,1.0,1337731200.0
1499,4074,52,4.0,1381104000.0
1500,4226,52,4.0,1348185600.0
1501,1900,52,4.0,1398816000.0
1502,969,52,5.0,1351987200.0
1503,4489,52,5.0,1336348800.0
1504,175,52,1.0,1335052800.0
1505,3938,52,1.0,1404259200.0
1506,2124,52,5.0,1353628800.0
1507,3036,52,4.0,1345593600.0
1508,1444,52,3.0,1326067200.0
1509,1285,52,1.0,1324252800.0
1510,2280,52,1.0,1356393600.0
1511,3074,52,5.0,1397433600.0
1512,1735,52,5.0,1364947200.0
1513,2113,52,5.0,1356393600.0
1514,981,52,5.0,1362268800.0
1515,4596,52,4.0,1328054400.0
1516,3896,52,5.0,1378944000.0
1517,2223,52,5.0,1399248000.0
1518,2999,52,3.0,1354320000.0
1519,3435,52,5.0,1325721600.0
1520,3393,52,5.0,1332288000.0
1521,42,52,2.0,1336435200.0
1522,1785,52,5.0,1370908800.0
1523,1829,52,5.0,1331510400.0
1524,1967,52,1.0,1325462400.0
1525,4109,52,5.0,1369353600.0
1526,1809,52,1.0,1325462400.0
1527,3524,52,3.0,1354320000.0
1528,821,52,5.0,1379376000.0
1529,2310,52,2.0,1400803200.0
1530,1933,52,5.0,1379894400.0
1531,490,52,5.0,1356220800.0
1532,4653,52,5.0,1385164800.0
1533,2759,52,4.0,1366502400.0
1534,4734,52,5.0,1370390400.0
1535,3592,52,5.0,1326672000.0
1536,2734,52,2.0,1358467200.0
1537,4784,52,5.0,1340582400.0
1538,2941,52,2.0,1394668800.0
1539,1137,52,4.0,1377475200.0
